datetime,EX_NUM,m1,m2,n1,n2,max_fx,min_fx,max_gx,min_gx,alpha,th1,th2
15-Nov-2016 21:54:15, 	 11, 	 14, 	 14, 	 11, 	 11, 	 9.846778e+02, 	 7.438966e-13, 	 2.241386e+02, 	 1.879705e-02, 	 1, 	 1, 	 1  
15-Nov-2016 21:54:15, 	 11, 	 14, 	 13, 	 11, 	 10, 	 9.846778e+02, 	 7.438966e-13, 	 2.241386e+02, 	 1.879705e-02, 	 1, 	 1, 	 1  
15-Nov-2016 21:54:15, 	 11, 	 14, 	 14, 	 11, 	 11, 	 4.621503e-05, 	 7.438966e-13, 	 4.621503e-05, 	 7.438966e-13, 	 0.0013753, 	 0.14373, 	 0.14373  
15-Nov-2016 21:54:15, 	 11, 	 14, 	 13, 	 11, 	 10, 	 4.621503e-05, 	 7.438966e-13, 	 4.621503e-05, 	 7.438966e-13, 	 0.0013753, 	 0.14373, 	 0.14373  
15-Nov-2016 21:54:23, 	 11, 	 14, 	 13, 	 11, 	 10, 	 9.846778e+02, 	 7.438966e-13, 	 2.241386e+02, 	 1.879705e-02, 	 1, 	 1, 	 1  
15-Nov-2016 21:54:23, 	 11, 	 14, 	 13, 	 11, 	 10, 	 4.621503e-05, 	 7.438966e-13, 	 4.621503e-05, 	 7.438966e-13, 	 0.0013753, 	 0.14373, 	 0.14373  
15-Nov-2016 21:55:17, 	 11, 	 14, 	 14, 	 11, 	 11, 	 2.500598e+02, 	 1.889132e-13, 	 1.086795e+01, 	 9.114250e-04, 	 1, 	 1, 	 1  
15-Nov-2016 21:55:17, 	 11, 	 14, 	 13, 	 11, 	 10, 	 2.500598e+02, 	 1.889132e-13, 	 1.086795e+01, 	 9.114250e-04, 	 1, 	 1, 	 1  
15-Nov-2016 21:55:17, 	 11, 	 14, 	 13, 	 11, 	 10, 	 1.173635e-05, 	 1.889132e-13, 	 1.173635e-05, 	 1.889132e-13, 	 0.0072033, 	 0.14373, 	 0.14373  
15-Nov-2016 21:55:17, 	 11, 	 14, 	 14, 	 11, 	 11, 	 1.173635e-05, 	 1.889132e-13, 	 1.173635e-05, 	 1.889132e-13, 	 0.0072033, 	 0.14373, 	 0.14373  
15-Nov-2016 21:55:26, 	 11, 	 14, 	 13, 	 11, 	 10, 	 2.500598e+02, 	 1.889132e-13, 	 1.086795e+01, 	 9.114250e-04, 	 1, 	 1, 	 1  
15-Nov-2016 21:55:26, 	 11, 	 14, 	 13, 	 11, 	 10, 	 1.173635e-05, 	 1.889132e-13, 	 1.173635e-05, 	 1.889132e-13, 	 0.0072033, 	 0.14373, 	 0.14373  
15-Nov-2016 21:55:35, 	 11, 	 14, 	 14, 	 11, 	 11, 	 2.500598e+02, 	 1.889132e-13, 	 1.086795e+01, 	 9.114250e-04, 	 1, 	 1, 	 1  
15-Nov-2016 21:55:35, 	 11, 	 14, 	 14, 	 11, 	 11, 	 1.173635e-05, 	 1.889132e-13, 	 1.173635e-05, 	 1.889132e-13, 	 0.0072033, 	 0.14373, 	 0.14373  
15-Nov-2016 21:55:35, 	 11, 	 14, 	 13, 	 11, 	 10, 	 2.500598e+02, 	 1.889132e-13, 	 1.086795e+01, 	 9.114250e-04, 	 1, 	 1, 	 1  
15-Nov-2016 21:55:35, 	 11, 	 14, 	 13, 	 11, 	 10, 	 1.173635e-05, 	 1.889132e-13, 	 1.173635e-05, 	 1.889132e-13, 	 0.0072033, 	 0.14373, 	 0.14373  
15-Nov-2016 21:55:43, 	 11, 	 14, 	 13, 	 11, 	 10, 	 2.500598e+02, 	 1.889132e-13, 	 1.086795e+01, 	 9.114250e-04, 	 1, 	 1, 	 1  
15-Nov-2016 21:55:43, 	 11, 	 14, 	 13, 	 11, 	 10, 	 1.173635e-05, 	 1.889132e-13, 	 1.173635e-05, 	 1.889132e-13, 	 0.0072033, 	 0.14373, 	 0.14373  
15-Nov-2016 21:55:53, 	 11, 	 14, 	 13, 	 11, 	 10, 	 2.500598e+02, 	 1.889132e-13, 	 1.086795e+01, 	 9.114250e-04, 	 1, 	 1, 	 1  
15-Nov-2016 21:55:53, 	 11, 	 14, 	 13, 	 11, 	 10, 	 1.173635e-05, 	 1.889132e-13, 	 1.173635e-05, 	 1.889132e-13, 	 0.0072033, 	 0.14373, 	 0.14373  
15-Nov-2016 21:55:53, 	 11, 	 14, 	 14, 	 11, 	 11, 	 2.500598e+02, 	 1.889132e-13, 	 1.086795e+01, 	 9.114250e-04, 	 1, 	 1, 	 1  
15-Nov-2016 21:55:53, 	 11, 	 14, 	 14, 	 11, 	 11, 	 1.173635e-05, 	 1.889132e-13, 	 1.173635e-05, 	 1.889132e-13, 	 0.0072033, 	 0.14373, 	 0.14373  
15-Nov-2016 21:56:01, 	 11, 	 14, 	 13, 	 11, 	 10, 	 2.500598e+02, 	 1.889132e-13, 	 1.086795e+01, 	 9.114250e-04, 	 1, 	 1, 	 1  
15-Nov-2016 21:56:01, 	 11, 	 14, 	 13, 	 11, 	 10, 	 1.173635e-05, 	 1.889132e-13, 	 1.173635e-05, 	 1.889132e-13, 	 0.0072033, 	 0.14373, 	 0.14373  
15-Nov-2016 21:56:59, 	 11, 	 14, 	 14, 	 11, 	 11, 	 9.846778e+02, 	 7.438966e-13, 	 2.241386e+02, 	 1.879705e-02, 	 1, 	 1, 	 1  
15-Nov-2016 21:56:59, 	 11, 	 14, 	 14, 	 11, 	 11, 	 4.621503e-05, 	 7.438966e-13, 	 4.621503e-05, 	 7.438966e-13, 	 0.0013753, 	 0.14373, 	 0.14373  
15-Nov-2016 21:56:59, 	 11, 	 14, 	 13, 	 11, 	 10, 	 9.846778e+02, 	 7.438966e-13, 	 2.241386e+02, 	 1.879705e-02, 	 1, 	 1, 	 1  
15-Nov-2016 21:56:59, 	 11, 	 14, 	 13, 	 11, 	 10, 	 4.621503e-05, 	 7.438966e-13, 	 4.621503e-05, 	 7.438966e-13, 	 0.0013753, 	 0.14373, 	 0.14373  
15-Nov-2016 21:57:08, 	 11, 	 14, 	 13, 	 11, 	 10, 	 9.846778e+02, 	 7.438966e-13, 	 2.241386e+02, 	 1.879705e-02, 	 1, 	 1, 	 1  
15-Nov-2016 21:57:08, 	 11, 	 14, 	 13, 	 11, 	 10, 	 4.621503e-05, 	 7.438966e-13, 	 4.621503e-05, 	 7.438966e-13, 	 0.0013753, 	 0.14373, 	 0.14373  
15-Nov-2016 21:57:17, 	 11, 	 14, 	 13, 	 11, 	 10, 	 9.846778e+02, 	 7.438966e-13, 	 2.241386e+02, 	 1.879705e-02, 	 1, 	 1, 	 1  
15-Nov-2016 21:57:17, 	 11, 	 14, 	 13, 	 11, 	 10, 	 4.621503e-05, 	 7.438966e-13, 	 4.621503e-05, 	 7.438966e-13, 	 0.0013753, 	 0.14373, 	 0.14373  
15-Nov-2016 21:57:17, 	 11, 	 14, 	 14, 	 11, 	 11, 	 9.846778e+02, 	 7.438966e-13, 	 2.241386e+02, 	 1.879705e-02, 	 1, 	 1, 	 1  
15-Nov-2016 21:57:17, 	 11, 	 14, 	 14, 	 11, 	 11, 	 4.621503e-05, 	 7.438966e-13, 	 4.621503e-05, 	 7.438966e-13, 	 0.0013753, 	 0.14373, 	 0.14373  
15-Nov-2016 21:57:27, 	 11, 	 14, 	 13, 	 11, 	 10, 	 9.846778e+02, 	 7.438966e-13, 	 2.241386e+02, 	 1.879705e-02, 	 1, 	 1, 	 1  
15-Nov-2016 21:57:27, 	 11, 	 14, 	 13, 	 11, 	 10, 	 4.621503e-05, 	 7.438966e-13, 	 4.621503e-05, 	 7.438966e-13, 	 0.0013753, 	 0.14373, 	 0.14373  
15-Nov-2016 21:57:36, 	 11, 	 14, 	 14, 	 11, 	 11, 	 9.846778e+02, 	 7.438966e-13, 	 2.241386e+02, 	 1.879705e-02, 	 1, 	 1, 	 1  
15-Nov-2016 21:57:36, 	 11, 	 14, 	 13, 	 11, 	 10, 	 9.846778e+02, 	 7.438966e-13, 	 2.241386e+02, 	 1.879705e-02, 	 1, 	 1, 	 1  
15-Nov-2016 21:57:36, 	 11, 	 14, 	 14, 	 11, 	 11, 	 4.621503e-05, 	 7.438966e-13, 	 4.621503e-05, 	 7.438966e-13, 	 0.0013753, 	 0.14373, 	 0.14373  
15-Nov-2016 21:57:36, 	 11, 	 14, 	 13, 	 11, 	 10, 	 4.621503e-05, 	 7.438966e-13, 	 4.621503e-05, 	 7.438966e-13, 	 0.0013753, 	 0.14373, 	 0.14373  
15-Nov-2016 21:57:44, 	 11, 	 14, 	 13, 	 11, 	 10, 	 9.846778e+02, 	 7.438966e-13, 	 2.241386e+02, 	 1.879705e-02, 	 1, 	 1, 	 1  
15-Nov-2016 21:57:44, 	 11, 	 14, 	 13, 	 11, 	 10, 	 4.621503e-05, 	 7.438966e-13, 	 4.621503e-05, 	 7.438966e-13, 	 0.0013753, 	 0.14373, 	 0.14373  
15-Nov-2016 21:58:41, 	 11, 	 14, 	 14, 	 11, 	 11, 	 2.500598e+02, 	 1.889132e-13, 	 1.086795e+01, 	 9.114250e-04, 	 1, 	 1, 	 1  
15-Nov-2016 21:58:41, 	 11, 	 14, 	 14, 	 11, 	 11, 	 1.173635e-05, 	 1.889132e-13, 	 1.173635e-05, 	 1.889132e-13, 	 0.0072033, 	 0.14373, 	 0.14373  
15-Nov-2016 21:58:42, 	 11, 	 14, 	 13, 	 11, 	 10, 	 2.500598e+02, 	 1.889132e-13, 	 1.086795e+01, 	 9.114250e-04, 	 1, 	 1, 	 1  
15-Nov-2016 21:58:42, 	 11, 	 14, 	 13, 	 11, 	 10, 	 1.173635e-05, 	 1.889132e-13, 	 1.173635e-05, 	 1.889132e-13, 	 0.0072033, 	 0.14373, 	 0.14373  
15-Nov-2016 21:58:50, 	 11, 	 14, 	 13, 	 11, 	 10, 	 2.500598e+02, 	 1.889132e-13, 	 1.086795e+01, 	 9.114250e-04, 	 1, 	 1, 	 1  
15-Nov-2016 21:58:50, 	 11, 	 14, 	 13, 	 11, 	 10, 	 1.173635e-05, 	 1.889132e-13, 	 1.173635e-05, 	 1.889132e-13, 	 0.0072033, 	 0.14373, 	 0.14373  
15-Nov-2016 21:58:59, 	 11, 	 14, 	 14, 	 11, 	 11, 	 2.500598e+02, 	 1.889132e-13, 	 1.086795e+01, 	 9.114250e-04, 	 1, 	 1, 	 1  
15-Nov-2016 21:58:59, 	 11, 	 14, 	 14, 	 11, 	 11, 	 1.173635e-05, 	 1.889132e-13, 	 1.173635e-05, 	 1.889132e-13, 	 0.0072033, 	 0.14373, 	 0.14373  
15-Nov-2016 21:58:59, 	 11, 	 14, 	 13, 	 11, 	 10, 	 2.500598e+02, 	 1.889132e-13, 	 1.086795e+01, 	 9.114250e-04, 	 1, 	 1, 	 1  
15-Nov-2016 21:58:59, 	 11, 	 14, 	 13, 	 11, 	 10, 	 1.173635e-05, 	 1.889132e-13, 	 1.173635e-05, 	 1.889132e-13, 	 0.0072033, 	 0.14373, 	 0.14373  
15-Nov-2016 21:59:07, 	 11, 	 14, 	 13, 	 11, 	 10, 	 2.500598e+02, 	 1.889132e-13, 	 1.086795e+01, 	 9.114250e-04, 	 1, 	 1, 	 1  
15-Nov-2016 21:59:08, 	 11, 	 14, 	 13, 	 11, 	 10, 	 1.173635e-05, 	 1.889132e-13, 	 1.173635e-05, 	 1.889132e-13, 	 0.0072033, 	 0.14373, 	 0.14373  
15-Nov-2016 21:59:16, 	 11, 	 14, 	 13, 	 11, 	 10, 	 2.500598e+02, 	 1.889132e-13, 	 1.086795e+01, 	 9.114250e-04, 	 1, 	 1, 	 1  
15-Nov-2016 21:59:16, 	 11, 	 14, 	 13, 	 11, 	 10, 	 1.173635e-05, 	 1.889132e-13, 	 1.173635e-05, 	 1.889132e-13, 	 0.0072033, 	 0.14373, 	 0.14373  
15-Nov-2016 21:59:17, 	 11, 	 14, 	 14, 	 11, 	 11, 	 2.500598e+02, 	 1.889132e-13, 	 1.086795e+01, 	 9.114250e-04, 	 1, 	 1, 	 1  
15-Nov-2016 21:59:17, 	 11, 	 14, 	 14, 	 11, 	 11, 	 1.173635e-05, 	 1.889132e-13, 	 1.173635e-05, 	 1.889132e-13, 	 0.0072033, 	 0.14373, 	 0.14373  
15-Nov-2016 21:59:24, 	 11, 	 14, 	 13, 	 11, 	 10, 	 2.500598e+02, 	 1.889132e-13, 	 1.086795e+01, 	 9.114250e-04, 	 1, 	 1, 	 1  
15-Nov-2016 21:59:24, 	 11, 	 14, 	 13, 	 11, 	 10, 	 1.173635e-05, 	 1.889132e-13, 	 1.173635e-05, 	 1.889132e-13, 	 0.0072033, 	 0.14373, 	 0.14373  
15-Nov-2016 22:00:17, 	 11, 	 14, 	 14, 	 11, 	 11, 	 9.846778e+02, 	 7.438966e-13, 	 2.241386e+02, 	 1.879705e-02, 	 1, 	 1, 	 1  
15-Nov-2016 22:00:17, 	 11, 	 14, 	 14, 	 11, 	 11, 	 4.621503e-05, 	 7.438966e-13, 	 4.621503e-05, 	 7.438966e-13, 	 0.0013753, 	 0.14373, 	 0.14373  
15-Nov-2016 22:00:17, 	 11, 	 14, 	 13, 	 11, 	 10, 	 9.846778e+02, 	 7.438966e-13, 	 2.241386e+02, 	 1.879705e-02, 	 1, 	 1, 	 1  
15-Nov-2016 22:00:17, 	 11, 	 14, 	 13, 	 11, 	 10, 	 4.621503e-05, 	 7.438966e-13, 	 4.621503e-05, 	 7.438966e-13, 	 0.0013753, 	 0.14373, 	 0.14373  
15-Nov-2016 22:00:25, 	 11, 	 14, 	 13, 	 11, 	 10, 	 9.846778e+02, 	 7.438966e-13, 	 2.241386e+02, 	 1.879705e-02, 	 1, 	 1, 	 1  
15-Nov-2016 22:00:25, 	 11, 	 14, 	 13, 	 11, 	 10, 	 4.621503e-05, 	 7.438966e-13, 	 4.621503e-05, 	 7.438966e-13, 	 0.0013753, 	 0.14373, 	 0.14373  
15-Nov-2016 22:00:35, 	 11, 	 14, 	 13, 	 11, 	 10, 	 9.846778e+02, 	 7.438966e-13, 	 2.241386e+02, 	 1.879705e-02, 	 1, 	 1, 	 1  
15-Nov-2016 22:00:35, 	 11, 	 14, 	 14, 	 11, 	 11, 	 4.621503e-05, 	 7.438966e-13, 	 4.621503e-05, 	 7.438966e-13, 	 0.0013753, 	 0.14373, 	 0.14373  
15-Nov-2016 22:00:35, 	 11, 	 14, 	 13, 	 11, 	 10, 	 4.621503e-05, 	 7.438966e-13, 	 4.621503e-05, 	 7.438966e-13, 	 0.0013753, 	 0.14373, 	 0.14373  
15-Nov-2016 22:00:43, 	 11, 	 14, 	 13, 	 11, 	 10, 	 9.846778e+02, 	 7.438966e-13, 	 2.241386e+02, 	 1.879705e-02, 	 1, 	 1, 	 1  
15-Nov-2016 22:00:43, 	 11, 	 14, 	 13, 	 11, 	 10, 	 4.621503e-05, 	 7.438966e-13, 	 4.621503e-05, 	 7.438966e-13, 	 0.0013753, 	 0.14373, 	 0.14373  
15-Nov-2016 22:00:52, 	 11, 	 14, 	 14, 	 11, 	 11, 	 9.846778e+02, 	 7.438966e-13, 	 2.241386e+02, 	 1.879705e-02, 	 1, 	 1, 	 1  
15-Nov-2016 22:00:52, 	 11, 	 14, 	 14, 	 11, 	 11, 	 4.621503e-05, 	 7.438966e-13, 	 4.621503e-05, 	 7.438966e-13, 	 0.0013753, 	 0.14373, 	 0.14373  
15-Nov-2016 22:00:52, 	 11, 	 14, 	 13, 	 11, 	 10, 	 9.846778e+02, 	 7.438966e-13, 	 2.241386e+02, 	 1.879705e-02, 	 1, 	 1, 	 1  
15-Nov-2016 22:00:53, 	 11, 	 14, 	 13, 	 11, 	 10, 	 4.621503e-05, 	 7.438966e-13, 	 4.621503e-05, 	 7.438966e-13, 	 0.0013753, 	 0.14373, 	 0.14373  
15-Nov-2016 22:01:00, 	 11, 	 14, 	 13, 	 11, 	 10, 	 9.846778e+02, 	 7.438966e-13, 	 2.241386e+02, 	 1.879705e-02, 	 1, 	 1, 	 1  
15-Nov-2016 22:01:00, 	 11, 	 14, 	 13, 	 11, 	 10, 	 4.621503e-05, 	 7.438966e-13, 	 4.621503e-05, 	 7.438966e-13, 	 0.0013753, 	 0.14373, 	 0.14373  
15-Nov-2016 22:01:52, 	 11, 	 14, 	 13, 	 11, 	 10, 	 2.500598e+02, 	 1.889132e-13, 	 1.086795e+01, 	 9.114250e-04, 	 1, 	 1, 	 1  
15-Nov-2016 22:01:52, 	 11, 	 14, 	 13, 	 11, 	 10, 	 1.173635e-05, 	 1.889132e-13, 	 1.173635e-05, 	 1.889132e-13, 	 0.0072033, 	 0.14373, 	 0.14373  
15-Nov-2016 22:01:52, 	 11, 	 14, 	 14, 	 11, 	 11, 	 2.500598e+02, 	 1.889132e-13, 	 1.086795e+01, 	 9.114250e-04, 	 1, 	 1, 	 1  
15-Nov-2016 22:01:52, 	 11, 	 14, 	 14, 	 11, 	 11, 	 1.173635e-05, 	 1.889132e-13, 	 1.173635e-05, 	 1.889132e-13, 	 0.0072033, 	 0.14373, 	 0.14373  
15-Nov-2016 22:02:01, 	 11, 	 14, 	 13, 	 11, 	 10, 	 2.500598e+02, 	 1.889132e-13, 	 1.086795e+01, 	 9.114250e-04, 	 1, 	 1, 	 1  
15-Nov-2016 22:02:01, 	 11, 	 14, 	 13, 	 11, 	 10, 	 1.173635e-05, 	 1.889132e-13, 	 1.173635e-05, 	 1.889132e-13, 	 0.0072033, 	 0.14373, 	 0.14373  
15-Nov-2016 22:02:10, 	 11, 	 14, 	 14, 	 11, 	 11, 	 2.500598e+02, 	 1.889132e-13, 	 1.086795e+01, 	 9.114250e-04, 	 1, 	 1, 	 1  
15-Nov-2016 22:02:10, 	 11, 	 14, 	 14, 	 11, 	 11, 	 1.173635e-05, 	 1.889132e-13, 	 1.173635e-05, 	 1.889132e-13, 	 0.0072033, 	 0.14373, 	 0.14373  
15-Nov-2016 22:02:10, 	 11, 	 14, 	 13, 	 11, 	 10, 	 2.500598e+02, 	 1.889132e-13, 	 1.086795e+01, 	 9.114250e-04, 	 1, 	 1, 	 1  
15-Nov-2016 22:02:11, 	 11, 	 14, 	 13, 	 11, 	 10, 	 1.173635e-05, 	 1.889132e-13, 	 1.173635e-05, 	 1.889132e-13, 	 0.0072033, 	 0.14373, 	 0.14373  
15-Nov-2016 22:02:19, 	 11, 	 14, 	 13, 	 11, 	 10, 	 2.500598e+02, 	 1.889132e-13, 	 1.086795e+01, 	 9.114250e-04, 	 1, 	 1, 	 1  
15-Nov-2016 22:02:19, 	 11, 	 14, 	 13, 	 11, 	 10, 	 1.173635e-05, 	 1.889132e-13, 	 1.173635e-05, 	 1.889132e-13, 	 0.0072033, 	 0.14373, 	 0.14373  
15-Nov-2016 22:02:28, 	 11, 	 14, 	 13, 	 11, 	 10, 	 2.500598e+02, 	 1.889132e-13, 	 1.086795e+01, 	 9.114250e-04, 	 1, 	 1, 	 1  
15-Nov-2016 22:02:28, 	 11, 	 14, 	 13, 	 11, 	 10, 	 1.173635e-05, 	 1.889132e-13, 	 1.173635e-05, 	 1.889132e-13, 	 0.0072033, 	 0.14373, 	 0.14373  
15-Nov-2016 22:02:28, 	 11, 	 14, 	 14, 	 11, 	 11, 	 2.500598e+02, 	 1.889132e-13, 	 1.086795e+01, 	 9.114250e-04, 	 1, 	 1, 	 1  
15-Nov-2016 22:02:28, 	 11, 	 14, 	 14, 	 11, 	 11, 	 1.173635e-05, 	 1.889132e-13, 	 1.173635e-05, 	 1.889132e-13, 	 0.0072033, 	 0.14373, 	 0.14373  
15-Nov-2016 22:02:35, 	 11, 	 14, 	 13, 	 11, 	 10, 	 2.500598e+02, 	 1.889132e-13, 	 1.086795e+01, 	 9.114250e-04, 	 1, 	 1, 	 1  
15-Nov-2016 22:02:35, 	 11, 	 14, 	 13, 	 11, 	 10, 	 1.173635e-05, 	 1.889132e-13, 	 1.173635e-05, 	 1.889132e-13, 	 0.0072033, 	 0.14373, 	 0.14373  
15-Nov-2016 22:03:27, 	 11, 	 14, 	 13, 	 11, 	 10, 	 9.846778e+02, 	 7.438966e-13, 	 2.241386e+02, 	 1.879705e-02, 	 1, 	 1, 	 1  
15-Nov-2016 22:03:27, 	 11, 	 14, 	 13, 	 11, 	 10, 	 4.621503e-05, 	 7.438966e-13, 	 4.621503e-05, 	 7.438966e-13, 	 0.0013753, 	 0.14373, 	 0.14373  
15-Nov-2016 22:03:28, 	 11, 	 14, 	 14, 	 11, 	 11, 	 9.846778e+02, 	 7.438966e-13, 	 2.241386e+02, 	 1.879705e-02, 	 1, 	 1, 	 1  
15-Nov-2016 22:03:28, 	 11, 	 14, 	 14, 	 11, 	 11, 	 4.621503e-05, 	 7.438966e-13, 	 4.621503e-05, 	 7.438966e-13, 	 0.0013753, 	 0.14373, 	 0.14373  
15-Nov-2016 22:03:36, 	 11, 	 14, 	 13, 	 11, 	 10, 	 9.846778e+02, 	 7.438966e-13, 	 2.241386e+02, 	 1.879705e-02, 	 1, 	 1, 	 1  
15-Nov-2016 22:03:36, 	 11, 	 14, 	 13, 	 11, 	 10, 	 4.621503e-05, 	 7.438966e-13, 	 4.621503e-05, 	 7.438966e-13, 	 0.0013753, 	 0.14373, 	 0.14373  
15-Nov-2016 22:03:46, 	 11, 	 14, 	 13, 	 11, 	 10, 	 9.846778e+02, 	 7.438966e-13, 	 2.241386e+02, 	 1.879705e-02, 	 1, 	 1, 	 1  
15-Nov-2016 22:03:46, 	 11, 	 14, 	 13, 	 11, 	 10, 	 4.621503e-05, 	 7.438966e-13, 	 4.621503e-05, 	 7.438966e-13, 	 0.0013753, 	 0.14373, 	 0.14373  
15-Nov-2016 22:03:47, 	 11, 	 14, 	 14, 	 11, 	 11, 	 9.846778e+02, 	 7.438966e-13, 	 2.241386e+02, 	 1.879705e-02, 	 1, 	 1, 	 1  
15-Nov-2016 22:03:47, 	 11, 	 14, 	 14, 	 11, 	 11, 	 4.621503e-05, 	 7.438966e-13, 	 4.621503e-05, 	 7.438966e-13, 	 0.0013753, 	 0.14373, 	 0.14373  
15-Nov-2016 22:03:55, 	 11, 	 14, 	 13, 	 11, 	 10, 	 9.846778e+02, 	 7.438966e-13, 	 2.241386e+02, 	 1.879705e-02, 	 1, 	 1, 	 1  
15-Nov-2016 22:03:55, 	 11, 	 14, 	 13, 	 11, 	 10, 	 4.621503e-05, 	 7.438966e-13, 	 4.621503e-05, 	 7.438966e-13, 	 0.0013753, 	 0.14373, 	 0.14373  
15-Nov-2016 22:04:04, 	 11, 	 14, 	 13, 	 11, 	 10, 	 9.846778e+02, 	 7.438966e-13, 	 2.241386e+02, 	 1.879705e-02, 	 1, 	 1, 	 1  
15-Nov-2016 22:04:04, 	 11, 	 14, 	 13, 	 11, 	 10, 	 4.621503e-05, 	 7.438966e-13, 	 4.621503e-05, 	 7.438966e-13, 	 0.0013753, 	 0.14373, 	 0.14373  
15-Nov-2016 22:04:04, 	 11, 	 14, 	 14, 	 11, 	 11, 	 9.846778e+02, 	 7.438966e-13, 	 2.241386e+02, 	 1.879705e-02, 	 1, 	 1, 	 1  
15-Nov-2016 22:04:04, 	 11, 	 14, 	 14, 	 11, 	 11, 	 4.621503e-05, 	 7.438966e-13, 	 4.621503e-05, 	 7.438966e-13, 	 0.0013753, 	 0.14373, 	 0.14373  
15-Nov-2016 22:04:12, 	 11, 	 14, 	 13, 	 11, 	 10, 	 9.846778e+02, 	 7.438966e-13, 	 2.241386e+02, 	 1.879705e-02, 	 1, 	 1, 	 1  
15-Nov-2016 22:04:12, 	 11, 	 14, 	 13, 	 11, 	 10, 	 4.621503e-05, 	 7.438966e-13, 	 4.621503e-05, 	 7.438966e-13, 	 0.0013753, 	 0.14373, 	 0.14373  
16-Nov-2016 09:16:53, 	 1, 	 2, 	 5, 	 4, 	 5, 	 8.182295e+00, 	 2.203930e-02, 	 1.061561e+01, 	 3.335641e-02, 	 1, 	 1, 	 1  
16-Nov-2016 09:16:53, 	 1, 	 2, 	 5, 	 4, 	 5, 	 3.021581e+00, 	 2.203930e-02, 	 3.021581e+00, 	 2.203930e-02, 	 0.57027, 	 0.52781, 	 1.0375  
16-Nov-2016 09:20:42, 	 1, 	 2, 	 5, 	 4, 	 5, 	 8.182295e+00, 	 2.203930e-02, 	 1.061561e+01, 	 3.335641e-02, 	 1, 	 1, 	 1  
16-Nov-2016 09:20:42, 	 1, 	 2, 	 5, 	 4, 	 5, 	 3.021581e+00, 	 2.203930e-02, 	 3.021581e+00, 	 2.203930e-02, 	 0.57027, 	 0.52781, 	 1.0375  
16-Nov-2016 09:21:00, 	 1, 	 7, 	 7, 	 7, 	 7, 	 8.182295e+00, 	 2.203930e-02, 	 1.061561e+01, 	 3.335641e-02, 	 1, 	 1, 	 1  
16-Nov-2016 09:21:00, 	 1, 	 7, 	 7, 	 7, 	 7, 	 3.021581e+00, 	 2.203930e-02, 	 3.021581e+00, 	 2.203930e-02, 	 0.57027, 	 0.52781, 	 1.0375  
16-Nov-2016 09:21:59, 	 1, 	 7, 	 7, 	 7, 	 7, 	 8.182295e+00, 	 2.203930e-02, 	 1.061561e+01, 	 3.335641e-02, 	 1, 	 1, 	 1  
16-Nov-2016 09:21:59, 	 1, 	 7, 	 7, 	 7, 	 7, 	 3.021581e+00, 	 2.203930e-02, 	 3.021581e+00, 	 2.203930e-02, 	 0.57027, 	 0.52781, 	 1.0375  
16-Nov-2016 09:24:34, 	 1, 	 7, 	 7, 	 7, 	 7, 	 8.182295e+00, 	 2.203930e-02, 	 1.061561e+01, 	 3.335641e-02, 	 1, 	 1, 	 1  
16-Nov-2016 09:24:34, 	 1, 	 7, 	 7, 	 7, 	 7, 	 3.021581e+00, 	 2.203930e-02, 	 3.021581e+00, 	 2.203930e-02, 	 0.57027, 	 0.52781, 	 1.0375  
16-Nov-2016 09:26:22, 	 1, 	 7, 	 7, 	 7, 	 7, 	 8.182295e+00, 	 2.203930e-02, 	 1.061561e+01, 	 3.335641e-02, 	 1, 	 1, 	 1  
16-Nov-2016 09:26:22, 	 1, 	 7, 	 7, 	 7, 	 7, 	 3.021581e+00, 	 2.203930e-02, 	 3.021581e+00, 	 2.203930e-02, 	 0.57027, 	 0.52781, 	 1.0375  
16-Nov-2016 09:26:22, 	 1, 	 2, 	 5, 	 4, 	 5, 	 8.182295e+00, 	 2.203930e-02, 	 1.061561e+01, 	 3.335641e-02, 	 1, 	 1, 	 1  
16-Nov-2016 09:26:22, 	 1, 	 2, 	 5, 	 4, 	 5, 	 3.021581e+00, 	 2.203930e-02, 	 3.021581e+00, 	 2.203930e-02, 	 0.57027, 	 0.52781, 	 1.0375  
16-Nov-2016 09:26:39, 	 1, 	 2, 	 5, 	 4, 	 5, 	 8.182295e+00, 	 2.203930e-02, 	 1.061561e+01, 	 3.335641e-02, 	 1, 	 1, 	 1  
16-Nov-2016 09:26:39, 	 1, 	 2, 	 5, 	 4, 	 5, 	 3.021581e+00, 	 2.203930e-02, 	 3.021581e+00, 	 2.203930e-02, 	 0.57027, 	 0.52781, 	 1.0375  
16-Nov-2016 09:26:47, 	 1, 	 7, 	 7, 	 7, 	 7, 	 8.182295e+00, 	 2.203930e-02, 	 1.061561e+01, 	 3.335641e-02, 	 1, 	 1, 	 1  
16-Nov-2016 09:26:47, 	 1, 	 7, 	 7, 	 7, 	 7, 	 3.021581e+00, 	 2.203930e-02, 	 3.021581e+00, 	 2.203930e-02, 	 0.57027, 	 0.52781, 	 1.0375  
16-Nov-2016 09:26:48, 	 1, 	 2, 	 5, 	 4, 	 5, 	 8.182295e+00, 	 2.203930e-02, 	 1.061561e+01, 	 3.335641e-02, 	 1, 	 1, 	 1  
