now,EX_NUM,m,n,t,error_dx,MEAN_METHOD,BOOL_ALPHA_THETA,EMIN,EMAX,LOW_RANK_APPROXIMATION_METHOD
14-Sep-2016 14:50:51, 	 5, 	 9, 	 8, 	 5, 	 2.307667e-09, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-08, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:50:52, 	 5, 	 9, 	 8, 	 5, 	 1.547714e-08, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-08, 	 1.000000e-08, 	 None
14-Sep-2016 14:50:53, 	 5, 	 9, 	 8, 	 5, 	 2.455628e-09, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-08, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:50:55, 	 5, 	 9, 	 8, 	 5, 	 2.083669e-09, 	 None, 	 y, 	 1.000000e-08, 	 1.000000e-08, 	 None
14-Sep-2016 14:50:56, 	 5, 	 9, 	 8, 	 5, 	 2.431803e-09, 	 None, 	 y, 	 1.000000e-08, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:50:57, 	 5, 	 9, 	 8, 	 5, 	 1.155776e-08, 	 None, 	 n, 	 1.000000e-08, 	 1.000000e-08, 	 None
14-Sep-2016 14:50:59, 	 5, 	 9, 	 8, 	 5, 	 3.852577e-09, 	 None, 	 n, 	 1.000000e-08, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:51:00, 	 5, 	 9, 	 8, 	 5, 	 2.154487e-09, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-08, 	 1.000000e-10, 	 None
14-Sep-2016 14:51:02, 	 5, 	 9, 	 8, 	 5, 	 2.307667e-09, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-08, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:51:03, 	 5, 	 9, 	 8, 	 5, 	 1.547714e-08, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-08, 	 1.000000e-10, 	 None
14-Sep-2016 14:51:04, 	 5, 	 9, 	 8, 	 5, 	 2.455628e-09, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-08, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:51:06, 	 5, 	 9, 	 8, 	 5, 	 2.083669e-09, 	 None, 	 y, 	 1.000000e-08, 	 1.000000e-10, 	 None
14-Sep-2016 14:51:08, 	 5, 	 9, 	 8, 	 5, 	 2.431803e-09, 	 None, 	 y, 	 1.000000e-08, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:51:09, 	 5, 	 9, 	 8, 	 5, 	 1.155776e-08, 	 None, 	 n, 	 1.000000e-08, 	 1.000000e-10, 	 None
14-Sep-2016 14:51:10, 	 5, 	 9, 	 8, 	 5, 	 3.852577e-09, 	 None, 	 n, 	 1.000000e-08, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:51:12, 	 5, 	 9, 	 8, 	 5, 	 2.154366e-11, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-10, 	 1.000000e-08, 	 None
14-Sep-2016 14:51:14, 	 5, 	 9, 	 8, 	 5, 	 6.552065e-05, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-10, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:51:15, 	 5, 	 9, 	 8, 	 5, 	 1.547735e-10, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-10, 	 1.000000e-08, 	 None
14-Sep-2016 14:51:17, 	 5, 	 9, 	 8, 	 5, 	 1.547735e-10, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-10, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:51:18, 	 5, 	 9, 	 8, 	 5, 	 2.083681e-11, 	 None, 	 y, 	 1.000000e-10, 	 1.000000e-08, 	 None
14-Sep-2016 14:51:20, 	 5, 	 9, 	 8, 	 5, 	 2.083685e-11, 	 None, 	 y, 	 1.000000e-10, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:51:21, 	 5, 	 9, 	 8, 	 5, 	 1.155793e-10, 	 None, 	 n, 	 1.000000e-10, 	 1.000000e-08, 	 None
14-Sep-2016 14:51:22, 	 5, 	 9, 	 8, 	 5, 	 7.554584e-09, 	 None, 	 n, 	 1.000000e-10, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:51:23, 	 5, 	 9, 	 8, 	 5, 	 2.154366e-11, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:51:25, 	 5, 	 9, 	 8, 	 5, 	 6.552065e-05, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-10, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:51:26, 	 5, 	 9, 	 8, 	 5, 	 1.547735e-10, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:51:28, 	 5, 	 9, 	 8, 	 5, 	 1.547735e-10, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-10, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:51:29, 	 5, 	 9, 	 8, 	 5, 	 2.083681e-11, 	 None, 	 y, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:51:31, 	 5, 	 9, 	 8, 	 5, 	 2.083685e-11, 	 None, 	 y, 	 1.000000e-10, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:51:32, 	 5, 	 9, 	 8, 	 5, 	 1.155793e-10, 	 None, 	 n, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:51:33, 	 5, 	 9, 	 8, 	 5, 	 7.554584e-09, 	 None, 	 n, 	 1.000000e-10, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:51:34, 	 6, 	 12, 	 11, 	 7, 	 1.363423e-05, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-08, 	 1.000000e-08, 	 None
14-Sep-2016 14:51:37, 	 6, 	 12, 	 11, 	 7, 	 1.338012e-01, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-08, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:51:38, 	 6, 	 12, 	 11, 	 7, 	 4.967310e-07, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-08, 	 1.000000e-08, 	 None
14-Sep-2016 14:51:41, 	 6, 	 12, 	 11, 	 7, 	 7.799639e-03, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-08, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:51:43, 	 6, 	 12, 	 11, 	 7, 	 1.363422e-05, 	 None, 	 y, 	 1.000000e-08, 	 1.000000e-08, 	 None
14-Sep-2016 14:51:47, 	 6, 	 12, 	 11, 	 7, 	 1.435055e-03, 	 None, 	 y, 	 1.000000e-08, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:51:48, 	 6, 	 12, 	 11, 	 7, 	 3.961837e-07, 	 None, 	 n, 	 1.000000e-08, 	 1.000000e-08, 	 None
14-Sep-2016 14:51:51, 	 6, 	 12, 	 11, 	 7, 	 1.797717e-03, 	 None, 	 n, 	 1.000000e-08, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:51:53, 	 6, 	 12, 	 11, 	 7, 	 1.363423e-05, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-08, 	 1.000000e-10, 	 None
14-Sep-2016 14:51:56, 	 6, 	 12, 	 11, 	 7, 	 1.338012e-01, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-08, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:51:57, 	 6, 	 12, 	 11, 	 7, 	 4.967310e-07, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-08, 	 1.000000e-10, 	 None
14-Sep-2016 14:52:00, 	 6, 	 12, 	 11, 	 7, 	 7.799639e-03, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-08, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:52:03, 	 6, 	 12, 	 11, 	 7, 	 1.363422e-05, 	 None, 	 y, 	 1.000000e-08, 	 1.000000e-10, 	 None
14-Sep-2016 14:52:06, 	 6, 	 12, 	 11, 	 7, 	 1.435055e-03, 	 None, 	 y, 	 1.000000e-08, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:52:08, 	 6, 	 12, 	 11, 	 7, 	 3.961837e-07, 	 None, 	 n, 	 1.000000e-08, 	 1.000000e-10, 	 None
14-Sep-2016 14:52:11, 	 6, 	 12, 	 11, 	 7, 	 1.797717e-03, 	 None, 	 n, 	 1.000000e-08, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:52:13, 	 6, 	 12, 	 11, 	 7, 	 1.360616e-07, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-10, 	 1.000000e-08, 	 None
14-Sep-2016 14:52:16, 	 6, 	 12, 	 11, 	 7, 	 4.698170e-03, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-10, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:52:17, 	 6, 	 12, 	 11, 	 7, 	 4.967019e-09, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-10, 	 1.000000e-08, 	 None
14-Sep-2016 14:52:20, 	 6, 	 12, 	 11, 	 7, 	 1.898691e-04, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-10, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:52:22, 	 6, 	 12, 	 11, 	 7, 	 1.360602e-07, 	 None, 	 y, 	 1.000000e-10, 	 1.000000e-08, 	 None
14-Sep-2016 14:52:25, 	 6, 	 12, 	 11, 	 7, 	 7.456055e-04, 	 None, 	 y, 	 1.000000e-10, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:52:26, 	 6, 	 12, 	 11, 	 7, 	 3.960716e-09, 	 None, 	 n, 	 1.000000e-10, 	 1.000000e-08, 	 None
14-Sep-2016 14:52:28, 	 6, 	 12, 	 11, 	 7, 	 5.467272e-03, 	 None, 	 n, 	 1.000000e-10, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:52:30, 	 6, 	 12, 	 11, 	 7, 	 1.360616e-07, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:52:33, 	 6, 	 12, 	 11, 	 7, 	 4.698170e-03, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-10, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:52:34, 	 6, 	 12, 	 11, 	 7, 	 4.967019e-09, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:52:37, 	 6, 	 12, 	 11, 	 7, 	 1.898691e-04, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-10, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:52:39, 	 6, 	 12, 	 11, 	 7, 	 1.360602e-07, 	 None, 	 y, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:52:42, 	 6, 	 12, 	 11, 	 7, 	 7.456055e-04, 	 None, 	 y, 	 1.000000e-10, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:52:43, 	 6, 	 12, 	 11, 	 7, 	 3.960716e-09, 	 None, 	 n, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:52:45, 	 6, 	 12, 	 11, 	 7, 	 5.467272e-03, 	 None, 	 n, 	 1.000000e-10, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:52:48, 	 7, 	 11, 	 12, 	 8, 	 3.915087e-07, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-08, 	 1.000000e-08, 	 None
14-Sep-2016 14:52:52, 	 7, 	 11, 	 12, 	 8, 	 1.049543e-02, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-08, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:52:54, 	 7, 	 11, 	 12, 	 8, 	 4.499832e-06, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-08, 	 1.000000e-08, 	 None
14-Sep-2016 14:52:57, 	 7, 	 11, 	 12, 	 8, 	 4.499832e-06, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-08, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:52:59, 	 7, 	 11, 	 12, 	 8, 	 3.944825e-07, 	 None, 	 y, 	 1.000000e-08, 	 1.000000e-08, 	 None
14-Sep-2016 14:53:04, 	 7, 	 11, 	 12, 	 8, 	 2.671177e-03, 	 None, 	 y, 	 1.000000e-08, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:53:06, 	 7, 	 11, 	 12, 	 8, 	 4.472317e-06, 	 None, 	 n, 	 1.000000e-08, 	 1.000000e-08, 	 None
14-Sep-2016 14:53:09, 	 7, 	 11, 	 12, 	 8, 	 4.472317e-06, 	 None, 	 n, 	 1.000000e-08, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:53:12, 	 7, 	 11, 	 12, 	 8, 	 3.915087e-07, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-08, 	 1.000000e-10, 	 None
14-Sep-2016 14:53:16, 	 7, 	 11, 	 12, 	 8, 	 1.049543e-02, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-08, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:53:17, 	 7, 	 11, 	 12, 	 8, 	 4.499832e-06, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-08, 	 1.000000e-10, 	 None
14-Sep-2016 14:53:21, 	 7, 	 11, 	 12, 	 8, 	 4.499832e-06, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-08, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:53:23, 	 7, 	 11, 	 12, 	 8, 	 3.944825e-07, 	 None, 	 y, 	 1.000000e-08, 	 1.000000e-10, 	 None
14-Sep-2016 14:53:27, 	 7, 	 11, 	 12, 	 8, 	 2.671177e-03, 	 None, 	 y, 	 1.000000e-08, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:53:28, 	 7, 	 11, 	 12, 	 8, 	 4.472317e-06, 	 None, 	 n, 	 1.000000e-08, 	 1.000000e-10, 	 None
14-Sep-2016 14:53:31, 	 7, 	 11, 	 12, 	 8, 	 4.472317e-06, 	 None, 	 n, 	 1.000000e-08, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:53:34, 	 7, 	 11, 	 12, 	 8, 	 3.941261e-09, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-10, 	 1.000000e-08, 	 None
14-Sep-2016 14:53:37, 	 7, 	 11, 	 12, 	 8, 	 3.941256e-09, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-10, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:53:39, 	 7, 	 11, 	 12, 	 8, 	 4.499786e-08, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-10, 	 1.000000e-08, 	 None
14-Sep-2016 14:53:42, 	 7, 	 11, 	 12, 	 8, 	 4.499786e-08, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-10, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:53:45, 	 7, 	 11, 	 12, 	 8, 	 3.947617e-09, 	 None, 	 y, 	 1.000000e-10, 	 1.000000e-08, 	 None
14-Sep-2016 14:53:48, 	 7, 	 11, 	 12, 	 8, 	 3.947587e-09, 	 None, 	 y, 	 1.000000e-10, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:53:50, 	 7, 	 11, 	 12, 	 8, 	 4.472350e-08, 	 None, 	 n, 	 1.000000e-10, 	 1.000000e-08, 	 None
14-Sep-2016 14:53:53, 	 7, 	 11, 	 12, 	 8, 	 8.653741e-02, 	 None, 	 n, 	 1.000000e-10, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:53:56, 	 7, 	 11, 	 12, 	 8, 	 3.941261e-09, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:54:00, 	 7, 	 11, 	 12, 	 8, 	 3.941256e-09, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-10, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:54:01, 	 7, 	 11, 	 12, 	 8, 	 4.499786e-08, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:54:05, 	 7, 	 11, 	 12, 	 8, 	 4.499786e-08, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-10, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:54:07, 	 7, 	 11, 	 12, 	 8, 	 3.947617e-09, 	 None, 	 y, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:54:11, 	 7, 	 11, 	 12, 	 8, 	 3.947587e-09, 	 None, 	 y, 	 1.000000e-10, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:54:13, 	 7, 	 11, 	 12, 	 8, 	 4.472350e-08, 	 None, 	 n, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:54:16, 	 7, 	 11, 	 12, 	 8, 	 8.653741e-02, 	 None, 	 n, 	 1.000000e-10, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:54:21, 	 8, 	 16, 	 27, 	 14, 	 , 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-08, 	 1.000000e-08, 	 None
14-Sep-2016 14:54:26, 	 8, 	 16, 	 27, 	 14, 	 , 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-08, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:54:30, 	 8, 	 16, 	 27, 	 13, 	 3.311450e-05, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-08, 	 1.000000e-08, 	 None
14-Sep-2016 14:54:34, 	 8, 	 16, 	 27, 	 13, 	 3.346817e-05, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-08, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:54:38, 	 8, 	 16, 	 27, 	 14, 	 , 	 None, 	 y, 	 1.000000e-08, 	 1.000000e-08, 	 None
14-Sep-2016 14:54:44, 	 8, 	 16, 	 27, 	 14, 	 , 	 None, 	 y, 	 1.000000e-08, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:54:47, 	 8, 	 16, 	 27, 	 13, 	 2.989543e-05, 	 None, 	 n, 	 1.000000e-08, 	 1.000000e-08, 	 None
14-Sep-2016 14:54:52, 	 8, 	 16, 	 27, 	 13, 	 4.189630e+00, 	 None, 	 n, 	 1.000000e-08, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:54:56, 	 8, 	 16, 	 27, 	 14, 	 , 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-08, 	 1.000000e-10, 	 None
14-Sep-2016 14:55:02, 	 8, 	 16, 	 27, 	 14, 	 , 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-08, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:55:05, 	 8, 	 16, 	 27, 	 13, 	 3.311450e-05, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-08, 	 1.000000e-10, 	 None
14-Sep-2016 14:55:09, 	 8, 	 16, 	 27, 	 13, 	 3.346817e-05, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-08, 	 1.000000e-10, 	 Standard STLN
